WikidataID,Class
Q1334284,ORGANISATION
Q133443,LEGAL
Q1334457,MEDIA
Q1335,LOCATION
Q13353,LOCATION
Q133536,LEGAL
Q1335804,INSTALLATION
Q1336,LOCATION
Q13363064,SPORT_TEAM
Q13363209,ORGANISATION
Q13364,LOCATION
Q133755,CREATION
Q1338,LOCATION
Q13386,LOCATION
Q133886,PERSON_TYPE
Q1339,PERSON
Q13391,SPORT_TEAM
Q1339242,INSTITUTION
Q1339249,TITLE
Q13392599,ARTIFACT
Q1340,PERSON
Q13405057,PERSON_TYPE
Q134068,PERSON
Q1341,LOCATION
Q134102,ORGANISATION
Q13411011,CONCEPT
Q13416696,CREATION
Q13416707,CREATION
Q13417157,ARTIFACT
Q1342,LOCATION
Q1342323,PERIOD
Q1343,BUSINESS
Q1343278,PERIOD
Q1343284,PERIOD
Q1343305,PERIOD
Q1343509,CREATION
Q1344350,ORGANISATION
Q134469,PERSON_TYPE
Q1345,LOCATION
Q1345161,SPORT_TEAM
Q1345620,MEDIA
Q1346,BUSINESS
Q1346101,PERSON
Q1346121,SPORT_TEAM
Q134654,CREATION
Q134672,LOCATION
Q134698,LOCATION
Q134712,LOCATION
Q13477,MEDIA
Q1347899,ARTIFACT
Q1348,LOCATION
Q134840,LEGAL
Q1348423,CREATION
Q134857,PLANT
Q134902,LOCATION
Q134916,SPORT_TEAM
Q134936,PERSON_TYPE
Q1349661,MEASURE
Q1349814,SPORT_TEAM
Q1352,LOCATION
Q13527909,TITLE
Q1353,LOCATION
Q13530479,PERSON
Q1353232,ORGANISATION
Q1353423,CREATION
Q1353695,CONCEPT
Q1354,LOCATION
Q1354497,ORGANISATION
Q1354932,PERSON
Q135498,AWARD
Q135498,AWARD
Q1355,LOCATION
Q1355051,PERIOD
Q1355116,PERIOD
Q1355160,PERSON_TYPE
Q1355823,BUSINESS
Q1355833,PERIOD
Q1356,LOCATION
Q135699,MEDIA
Q1357,ANIMAL
Q13570090,MEASURE
Q135723,AWARD
Q135729,CONCEPT
Q1358,ANIMAL
Q135801,MEDIA
Q13582798,INSTITUTION
Q135846,ARTIFACT
Q135863,PERSON_TYPE
Q1359,ANIMAL
Q135944,ORGANISATION
Q1359602,PERIOD
Q1360,ANIMAL
Q136002,MEDIA
Q136003,MEDIA
Q136004,MEDIA
Q136009,MEDIA
Q136012,MEDIA
Q1360213,ARTIFACT
Q1360222,PERSON
Q1361,LOCATION
Q1361370,PERSON
Q1361434,PERIOD
Q1361489,PERIOD
Q13619,LOCATION
Q1361959,PERSON
Q1362,LOCATION
Q136217,LOCATION
Q1362411,BUSINESS
Q1362629,INSTALLATION
Q136281,ARTIFACT
Q13629441,ARTIFACT
Q1363,LOCATION
Q13634063,CONCEPT
Q13635346,CONCEPT
Q13636529,PERIOD
Q1363750,TITLE
Q136415,AWARD
Q136415,AWARD
Q136434,SPORT_TEAM
Q1365,CREATION
Q1365331,ANIMAL
Q136538,MEDIA
Q136541,MEDIA
Q1366863,PERIOD
Q1367368,PERSON_TYPE
Q136754,ORGANISATION
Q136793,ORGANISATION
Q1368019,BUSINESS
Q13683,BUSINESS
Q1368455,LEGAL
Q13685,PERSON_TYPE
Q1368694,LOCATION
Q1370,LOCATION
Q13709,MEDIA
Q1371,LOCATION
Q1371037,INSTITUTION
Q1371091,TITLE
Q13710953,TITLE
Q1371562,MEASURE
Q1371832,PERIOD
Q1371846,PERIOD
Q1371857,PERIOD
Q1371874,PERIOD
Q1372,LOCATION
Q1373,LOCATION
Q137312,PERSON
Q1374,LOCATION
Q1374065,PERIOD
Q1374131,PERIOD
Q1374135,BUSINESS
Q1374146,PERIOD
Q1374259,PERSON
Q13743,ARTIFACT
Q137437,ORGANISATION
Q1375661,PERIOD
Q1376562,ORGANISATION
Q1377,INSTITUTION
Q1377391,CONCEPT
Q1377440,ORGANISATION
Q1377612,ORGANISATION
Q1377716,PERSON_TYPE
Q1377801,SPORT_TEAM
Q1378,INSTITUTION
Q1378028,ORGANISATION
Q1378216,BUSINESS
Q1378555,PERSON_TYPE
Q137889,MEDIA
Q137914,PLANT
Q137964,SPORT_TEAM
Q137968,PLANT
Q1380,PLANT
Q1381,PERSON
Q138198,ORGANISATION
Q1382,LOCATION
Q1382713,LOCATION
Q1383,LOCATION
Q1383069,MEASURE
Q138311,LOCATION
Q138345,ORGANISATION
Q138367,LOCATION
Q1384,LOCATION
Q1384955,INSTITUTION
Q1385,SUBSTANCE
Q1386,SUBSTANCE
Q1386947,ORGANISATION
Q1387,LOCATION
Q138719,MEDIA
Q1387214,PERSON
Q1387979,ORGANISATION
Q1388,SUBSTANCE
Q138803,PERSON_TYPE
Q138838,PLANT
Q138852,ORGANISATION
Q1388830,SPORT_TEAM
Q1389,INSTALLATION
Q13894,PERSON
Q138996,AWARD
Q138996,AWARD
Q1390,ANIMAL
Q139009,SPORT_TEAM
Q1390577,BUSINESS
Q1391,LOCATION
Q139103,MEDIA
Q13911,CREATION
Q13912,CREATION
Q13920,BUSINESS
Q13920,ORGANISATION
Q1392130,CONCEPT
Q1392178,PERSON
Q1393,LOCATION
Q139380,ARTIFACT
Q1393804,LOCATION
Q1394,PERSON
Q1395,PERSON
Q139514,ORGANISATION
Q13955,CONCEPT
Q13959,PERIOD
Q139596,ORGANISATION
Q139617,ORGANISATION
Q1397,LOCATION
Q13973,MEDIA
Q13974,MEDIA
Q13975,MEDIA
Q139760,PERSON_TYPE
Q13977,BUSINESS
Q1397721,LEGAL
Q139775,MEDIA
Q139785,PERSON
Q1398,PERSON
Q13988,ORGANISATION
Q1398821,LEGAL
Q139886,MEDIA
Q1399359,CONCEPT
Q1399379,PERIOD
Q1399446,MEASURE
Q140,ANIMAL
Q1400,LOCATION
Q1400231,PERSON
Q140075,LOCATION
Q1401,PERSON
Q140186,ORGANISATION
Q1402,PERSON
Q1403,PERSON
Q140328,PERSON_TYPE
Q1403472,PERSON
Q1404,LOCATION
Q140420,PERSON_TYPE
Q140472,PERSON_TYPE
Q1405,PERSON
Q1405205,LOCATION
Q1405327,ORGANISATION
Q1405942,ORGANISATION
Q140615,CONCEPT
Q140628,MEDIA
Q140658,CONCEPT
Q140663,PERSON_TYPE
Q140686,TITLE
Q1407,PERSON
Q140702,CONCEPT
Q140713,PERSON_TYPE
Q1407393,INSTITUTION
Q1407842,ORGANISATION
Q140798,CONCEPT
Q1408,LOCATION
Q14083,CONCEPT
Q140835,CONCEPT
Q140838,CONCEPT
Q140839,CONCEPT
Q14083982,ARTIFACT
Q14083985,ARTIFACT
Q140846,CONCEPT
Q140848,CONCEPT
Q140850,CONCEPT
Q140894,CONCEPT
Q1409,PERSON
Q140944,ARTIFACT
Q140959,AWARD
Q1409651,INSTALLATION
Q1410,LOCATION
Q141005,CREATION
Q141027,PERSON_TYPE
Q1410980,ARTIFACT
Q1411,PERSON
Q1411533,ARTIFACT
Q1411881,ORGANISATION
Q1412,CONCEPT
Q1412364,INSTALLATION
Q1413,PERSON
Q1413905,ORGANISATION
Q1414,PERSON
Q1414135,ARTIFACT
Q1414298,CONCEPT
Q1414657,ORGANISATION
Q141482,ORGANISATION
Q141488,CONCEPT
Q1415,LOCATION
Q141507,PERSON_TYPE
Q1415441,INSTALLATION
Q141563,ORGANISATION
Q1416,PERSON
Q1416201,PERSON_TYPE
Q141646,PERSON_TYPE
Q1416765,CREATION
Q1417,PERSON
Q141720,ORGANISATION
Q1418,BUSINESS
Q141817,PERSON_TYPE
Q141882,SPORT_TEAM
Q1419,PERSON
Q141956,PLANT
Q1419999,TITLE
Q142,LOCATION
Q142095,MEDIA
Q1421,PERSON
Q142117,LOCATION
Q1421389,LOCATION
Q14214,TITLE
Q1422,SPORT_TEAM
Q1422061,BUSINESS
Q1422458,INSTITUTION
Q142260,CREATION
Q1423,PERSON
Q142349,SPORT_TEAM
Q1424,PERSON
Q142425,PERSON_TYPE
Q142485,PERSON_TYPE
Q1425,PERSON
Q142530,PERSON_TYPE
Q142539,ARTIFACT
Q142555,SPORT_TEAM
Q1426,PERSON
Q1426348,SPORT_TEAM
Q1426400,CONCEPT
Q1426427,CREATION
Q1427,PERSON
Q142702,PERSON_TYPE
Q142747,PLANT
Q1427899,MEASURE
Q1428,LOCATION
Q142820,MEDIA
Q142865,AWARD
Q142865,AWARD
Q1428893,CONCEPT
Q142897,PERSON_TYPE
Q14289857,BUSINESS
Q1429,PERSON
Q1430,PERSON
Q1430303,ARTIFACT
Q143058,ORGANISATION
Q1430687,ARTIFACT
Q1431486,BUSINESS
Q1431486,BUSINESS
Q1432,LOCATION
Q1432195,MEDIA
Q143231,PERSON_TYPE
Q1432558,BUSINESS
Q1433,PERSON
Q1433338,INSTALLATION
Q1434,PERSON
Q143419,ARTIFACT
Q1435,LOCATION
Q1436,PERSON
Q143615,ARTIFACT
Q1437,LOCATION
Q143719,ORGANISATION
Q143776,PLANT
Q1437973,INSTITUTION
Q1438,LOCATION
Q143877,CONCEPT
Q1439,LOCATION
Q1439157,LOCATION
Q144,ANIMAL
Q1440,PERSON
Q144083,CONCEPT
Q1441,LEGAL
Q1441459,MEASURE
Q1441462,BUSINESS
Q1441472,INSTALLATION
Q1442,PERSON
Q14428,BUSINESS
Q1443,LOCATION
Q1443204,ORGANISATION
Q144364,BUSINESS
Q1445,LOCATION
Q1445544,MEASURE
Q1446,PERSON
Q144670,PLANT
Q144682,PLANT
Q1447,LOCATION
Q144806,ORGANISATION
Q144808,SPORT_TEAM
Q1449,LOCATION
Q144949,MEDIA
Q144999,MEDIA
Q145,LOCATION
Q1450,PERSON
Q145017,AWARD
Q1451,LOCATION
Q1452,LOCATION
Q1453,PERSON
Q14535097,PERSON_TYPE
Q1453596,INSTALLATION
Q1454,LOCATION
Q145497,CREATION
Q145497,CREATION
Q145517,ORGANISATION
Q145522,ORGANISATION
Q145536,ORGANISATION
Q145573,PERSON_TYPE
Q145585,MEDIA
Q1456,LOCATION
Q145639,SPORT_TEAM
Q1457,SPORT_TEAM
Q145700,ORGANISATION
Q1458,LOCATION
Q1458581,MEDIA
Q1459,ANIMAL
Q146,ANIMAL
Q1460,LOCATION
Q1460840,MEDIA
Q1461,LOCATION
Q146165,ORGANISATION
Q1462,LOCATION
Q14624708,PERSON_TYPE
Q1463,PERSON
Q14635744,PERSON_TYPE
Q1463969,MEASURE
Q1464,PERSON
Q1464480,INSTITUTION
Q1465,LOCATION
Q146502,CREATION
Q1465133,LEGAL
Q1466,SUBSTANCE
Q1466736,CREATION
Q1467,LOCATION
Q14677,PLANT
Q1468,LOCATION
Q1469,LOCATION
Q14692165,MEDIA
Q1469511,INSTITUTION
Q1470,PERSON
Q147085,CONCEPT
Q1470929,BUSINESS
Q1471,LOCATION
Q147132,ORGANISATION
Q1472275,TITLE
Q1472650,PERIOD
Q1472865,ORGANISATION
Q1473,LOCATION
Q147351,CONCEPT
Q147367,CREATION
Q147409,CREATION
Q1474730,ORGANISATION
Q1475,LOCATION
Q1475119,CREATION
Q1476,LOCATION
Q14760470,ARTIFACT
Q14760517,ARTIFACT
Q147717,ORGANISATION
Q14772,BUSINESS
Q147734,CREATION
Q1477891,ORGANISATION
Q1478,LOCATION
Q1478378,INSTITUTION
Q1479,LOCATION
Q147906,ORGANISATION
Q147910,ORGANISATION
Q147930,ORGANISATION
Q14799,BUSINESS
Q148,LOCATION
Q1480,PERSON
Q148034,ORGANISATION
Q1480793,ORGANISATION
Q14808,LOCATION
Q1480985,SPORT_TEAM
Q1481,LOCATION
Q148111,PLANT
Q1482,LOCATION
Q148220,BUSINESS
Q1484,LOCATION
Q148468,PLANT
Q1484980,BUSINESS
Q1485366,INSTITUTION
Q1486,LOCATION
Q1487143,ORGANISATION
Q1488,PERSON
Q1488178,ORGANISATION
Q14885577,PERIOD
Q1489,LOCATION
Q1490,LOCATION
Q149014,PLANT
Q149047,CREATION
Q1491,LOCATION
Q14914690,CREATION
Q1492,LOCATION
Q149206,CREATION
Q149249,CREATION
Q1493,PLANT
Q1494,LOCATION
Q149408,CREATION
Q149498,CREATION
Q149520,ORGANISATION
Q1496,PERSON
Q149611,ORGANISATION
Q149670,MEDIA
Q1497,LOCATION
Q1498,LOCATION
Q149842,CREATION
Q1499,LOCATION
Q1499623,ARTIFACT
Q14996968,ORGANISATION
Q15,LOCATION
Q150,CONCEPT
Q15002586,ARTIFACT
Q1500391,TITLE
Q1500985,ORGANISATION
Q150138,ORGANISATION
Q1501800,TITLE
Q1501906,TITLE
Q1502,LOCATION
Q15028,ORGANISATION
Q1503,PERSON
Q15031,PERSON
Q1504,LOCATION
Q150412,PERSON_TYPE
Q1505,LOCATION
Q1505172,ORGANISATION
Q1505649,BUSINESS
Q1506,INSTALLATION
Q1506892,ORGANISATION
Q1507,LOCATION
Q150747,PERSON
Q1507630,MEDIA
Q150769,PLANT
Q150782,PERSON
Q150793,ORGANISATION
Q1508,LOCATION
Q150820,MEDIA
Q150845,TITLE
Q1508463,INSTALLATION
Q1509,LOCATION
Q150974,LEGAL
Q15098417,BUSINESS
Q1509992,PERSON
Q1511,PERSON
Q151135,BUSINESS
Q151135,BUSINESS
Q151179,ORGANISATION
Q151198,INSTALLATION
Q1512,PERSON
Q1512163,INSTALLATION
Q151246,ORGANISATION
Q151250,CONCEPT
Q1513,LOCATION
Q1513499,MEDIA
Q1514,PERSON
Q15142,INSTITUTION
Q1514249,AWARD
Q1514283,INSTALLATION
Q15143,INSTITUTION
Q15144,INSTITUTION
Q151444,INSTALLATION
Q15146,ARTIFACT
Q1515,LOCATION
Q1515261,MEASURE
Q1515393,MEDIA
Q1516058,INSTITUTION
Q1516453,TITLE
Q151648,MEDIA
Q1516776,TITLE
Q1517,LOCATION
Q151755,CREATION
Q151768,ORGANISATION
Q15180,LOCATION
Q1519,LOCATION
Q151907,SPORT_TEAM
Q151985,LOCATION
Q151988,ORGANISATION
Q151989,ORGANISATION
Q151991,ORGANISATION
Q152,ANIMAL
Q1520,LOCATION
Q152010,INSTALLATION
Q152030,PERSON
Q152057,BUSINESS
Q152099,PERSON
Q1521,INSTALLATION
Q15211396,CREATION
Q15214531,BUSINESS
Q152171,INSTITUTION
Q1522,LOCATION
Q15220,ORGANISATION
Q152211,ORGANISATION
Q15221361,ORGANISATION
Q152220,ORGANISATION
Q152243,LOCATION
Q152299,ORGANISATION
Q1523,PERSON
Q1524,LOCATION
Q152512,MEASURE
Q152516,MEASURE
Q152529,ORGANISATION
Q152529,ORGANISATION
Q152533,LEGAL
Q152554,ORGANISATION
Q152564,MEDIA
Q1526,PERSON
Q1526018,PERSON
Q152658,INSTALLATION
Q1526974,PERSON
Q1527,LOCATION
Q15271548,INSTALLATION
Q152744,ORGANISATION
Q152750,LOCATION
Q152753,CREATION
Q152789,MEDIA
Q1527901,ARTIFACT
Q1528,PERSON
Q152802,INSTALLATION
Q152802,INSTALLATION
Q152805,LEGAL
Q152831,LOCATION
Q152925,LEGAL
Q1529876,CONCEPT
Q153,SUBSTANCE
Q1530,LOCATION
Q153029,CREATION
Q153044,CREATION
Q15304937,PERSON
Q153064,CREATION
Q153082,ORGANISATION
Q153093,PERIOD
Q1531,INSTALLATION
Q1531631,ORGANISATION
Q1532,PERSON
Q153202,CREATION
Q153274,CREATION
Q1532871,MEDIA
Q153296,AWARD
Q153297,MEDIA
Q1533,LOCATION
Q153324,ORGANISATION
Q1534,LOCATION
Q153448,ORGANISATION
Q153478,MEDIA
Q153598,INSTALLATION
Q153647,LOCATION
Q153665,LOCATION
Q1537,LOCATION
Q153713,INSTALLATION
Q153756,TITLE
Q153770,MEDIA
Q1538,LOCATION
Q1538271,LOCATION
Q1539,LOCATION
Q1539489,PERIOD
Q153963,LOCATION
Q154008,MEDIA
Q154020,MEDIA
Q154035,CREATION
Q154059,CREATION
Q15407843,TITLE
Q1541,PERSON
Q154108,MEASURE
Q154121,MEASURE
Q1541540,MEASURE
Q154187,CREATION
Q1541932,PERSON
Q154195,LOCATION
Q1542187,ARTIFACT
Q154242,CONCEPT
Q154255,LEGAL
Q1543,SPORT_TEAM
Q154301,MEDIA
Q1543058,MEDIA
Q154341,MEASURE
Q154357,MEASURE
Q15439895,PERSON
Q1544,PERSON
Q15440730,PERSON
Q1544863,CREATION
Q15449544,PERSON
Q154498,INSTALLATION
Q154498,INSTALLATION
Q1545,PERSON
Q1545577,INSTALLATION
Q1546,LOCATION
Q154606,CREATION
Q15461662,PLANT
Q1546252,ORGANISATION
Q1547498,MEASURE
Q154755,ARTIFACT
Q1548,LOCATION
Q154835,LOCATION
Q154845,PERSON_TYPE
Q1548637,ORGANISATION
Q154888,LOCATION
Q1549,LOCATION
Q1549187,INSTITUTION
Q154946,PERSON
Q1549465,ORGANISATION
Q154950,BUSINESS
Q154954,CONCEPT
Q154968,CREATION
Q155,LOCATION
Q155016,CREATION
Q155022,PERSON
Q155029,CREATION
Q155032,INSTALLATION
Q155032,INSTALLATION
Q155059,CONCEPT
Q155076,CONCEPT
Q155085,PERSON_TYPE
Q155096,MEDIA
Q1551,LOCATION
Q155136,PERSON
Q155144,LOCATION
Q155164,PERSON
Q155172,MEDIA
Q1551763,INSTITUTION
Q155198,ORGANISATION
Q155198,ORGANISATION
Q155222,ARTIFACT
Q155256,CREATION
Q1553,LOCATION
Q1554,LOCATION
Q155433,ORGANISATION
Q155459,INSTALLATION
Q1555,LOCATION
Q155512,CREATION
Q1555246,TITLE
Q155577,CREATION
Q155586,CREATION
Q1556,LOCATION
Q155668,ARTIFACT
Q1557,PERSON
Q155702,MEDIA
Q155796,LEGAL
Q1558,LOCATION
Q155820,ORGANISATION
Q1559556,ORGANISATION
Q1560,LOCATION
Q156006,LOCATION
Q156019,ORGANISATION
Q156053,LOCATION
Q156073,MEDIA
Q1561,LOCATION
Q156136,CREATION
Q156170,ORGANISATION
Q1562,LOCATION
Q156203,MEDIA
Q1563,LOCATION
Q1563473,ORGANISATION
Q15634948,MEASURE
Q156370,LOCATION
Q1564,LOCATION
Q1564047,ORGANISATION
Q1564887,ARTIFACT
Q1565,LOCATION
Q1565547,ARTIFACT
Q156562,CREATION
Q156578,BUSINESS
Q156607,ORGANISATION
Q156611,ORGANISATION
Q1566229,ORGANISATION
Q1566872,CONCEPT
Q1567,LOCATION
Q1567862,PERSON_TYPE
Q1568,CONCEPT
Q156868,ORGANISATION
Q156874,ORGANISATION
Q1568867,SPORT_TEAM
Q1569,LOCATION
Q156903,ARTIFACT
Q156910,PERSON
Q156914,CREATION
Q1569963,ARTIFACT
Q157,PERSON
Q1570,LOCATION
Q157015,MEDIA
Q157065,LOCATION
Q1571,CONCEPT
Q157118,MEDIA
Q15712258,BUSINESS
Q15712258,BUSINESS
Q15712428,ARTIFACT
Q157169,ORGANISATION
Q1571780,ORGANISATION
Q1572,LOCATION
Q1572049,INSTALLATION
Q1572204,INSTITUTION
Q1572395,INSTALLATION
Q1572431,INSTALLATION
Q1572457,INSTALLATION
Q1572472,INSTALLATION
Q15725781,ARTIFACT
Q1573,LOCATION
Q157329,ORGANISATION
Q157355,CREATION
Q1574,ARTIFACT
Q157509,TITLE
Q157537,ORGANISATION
Q1575470,BUSINESS
Q15755,SPORT_TEAM
Q157582,PERIOD
Q157605,AWARD
Q157608,ORGANISATION
Q15763,PERSON_TYPE
Q157740,TITLE
Q157744,ORGANISATION
Q157767,CREATION
Q15777,ARTIFACT
Q15789,SPORT_TEAM
Q1579,PERSON
Q157906,MEDIA
Q157912,ORGANISATION
Q157948,MEDIA
Q15799,SPORT_TEAM
Q157999,CREATION
Q1580,LOCATION
Q15805,BUSINESS
Q158062,PERSON
Q158093,ORGANISATION
Q1581,LOCATION
Q15810535,ARTIFACT
Q1581190,INSTALLATION
Q158227,ORGANISATION
Q1582447,ORGANISATION
Q158277,ORGANISATION
Q158283,MEDIA
Q1583,LOCATION
Q158322,MEDIA
Q15837827,ORGANISATION
Q15838575,ARTIFACT
Q15839552,ORGANISATION
Q1584,LOCATION
Q15843028,CREATION
Q1585,PERSON
Q158585,CREATION
Q158600,MEDIA
Q15863,PERSON_TYPE
Q158692,ORGANISATION
Q1587,LOCATION
Q158725,LOCATION
Q15872640,PERIOD
Q1587877,ORGANISATION
Q1588,LOCATION
Q158818,ORGANISATION
Q158888,BUSINESS
Q1589,PERSON
Q158931,PERSON
Q158940,PERSON
Q158952,PERSON
Q159,LOCATION
Q15900241,CREATION
Q159051,PERSON
Q1591,LOCATION
Q1592,LOCATION
Q159202,PERSON
Q1592322,LOCATION
Q159267,ORGANISATION
Q159288,LOCATION
Q1593425,ORGANISATION
Q15936437,INSTITUTION
Q159397,PERSON
Q159483,INSTALLATION
Q1595,INSTALLATION
Q159522,ORGANISATION
Q15952517,BUSINESS
Q15956708,CREATION
Q159583,LOCATION
Q1596,LOCATION
Q15961890,PLANT
Q159664,MEDIA
Q1597,LOCATION
Q15975469,CREATION
Q1598,LOCATION
Q15982510,BUSINESS
Q159846,BUSINESS
Q159875,ORGANISATION
Q1599,LOCATION
Q159901,ORGANISATION
Q159937,MEDIA
Q15997845,PERSON
Q16,LOCATION
Q160,ANIMAL
Q1600,LOCATION
Q160002,MEDIA
Q160036,CREATION
Q16004448,TITLE
Q16007003,PERSON
Q1601,LOCATION
Q160116,PERSON
Q160120,BUSINESS
Q160126,BUSINESS
Q160133,ORGANISATION
Q160135,INSTALLATION
Q160139,INSTALLATION
Q160139,INSTALLATION
Q160143,INSTALLATION
Q160152,INSTALLATION
Q160159,ORGANISATION
Q160167,MEDIA
Q160175,INSTALLATION
Q160175,INSTALLATION
Q1601925,ORGANISATION
Q1602,LOCATION
Q160205,LEGAL
Q160229,BUSINESS
Q160268,INSTALLATION
Q1603,LOCATION
Q1604,PERSON
Q160408,INSTALLATION
Q1605,LOCATION
Q160549,ORGANISATION
Q1606140,PERSON_TYPE
Q160672,CREATION
Q1607,LOCATION
Q160750,LOCATION
Q160765,ORGANISATION
Q160776,ORGANISATION
Q1608,LOCATION
Q160894,PERSON_TYPE
Q1609,LOCATION
Q161034,SPORT_TEAM
Q161049,CREATION
Q161062,LOCATION
Q1612,LOCATION
Q161203,MEDIA
Q161257,MEDIA
Q161269,ORGANISATION
Q1613,LOCATION
Q161342,MEDIA
Q1613859,ORGANISATION
Q161402,CREATION
Q161405,MEDIA
Q161407,CREATION
Q16147601,TITLE
Q161491,LOCATION
Q16149111,TITLE
Q1615,PERSON
Q161539,CREATION
Q161549,ORGANISATION
Q1616,LOCATION
Q16163440,TITLE
Q161652,PERSON_TYPE
Q1616972,PERIOD
Q1617,CONCEPT
Q161705,ARTIFACT
Q161719,ORGANISATION
Q161744,CREATION
Q161756,SPORT_TEAM
Q161758,SPORT_TEAM
Q161760,SPORT_TEAM
Q161761,SPORT_TEAM
Q161762,SPORT_TEAM
Q161765,SPORT_TEAM
Q1617722,INSTALLATION
Q161773,SPORT_TEAM
Q1618,PERSON
Q161820,SPORT_TEAM
Q161843,ORGANISATION
Q1618549,MEASURE
Q161891,ORGANISATION
Q161896,ORGANISATION
Q1619,LOCATION
Q16190293,PERSON
Q16190898,PERSON
Q1620,LOCATION
Q162012,SPORT_TEAM
Q162022,LOCATION
Q162027,ORGANISATION
Q16202700,TITLE
Q1620328,PERSON
Q162042,INSTALLATION
Q16205708,PERSON
Q16206012,TITLE
Q1621139,PERSON
Q1621266,CREATION
Q16212794,PERSON
Q162179,SPORT_TEAM
Q162188,SPORT_TEAM
Q162191,SPORT_TEAM
Q162193,ARTIFACT
Q162197,SPORT_TEAM
Q1622,LOCATION
Q16223460,PERSON
Q162236,SPORT_TEAM
Q162242,SPORT_TEAM
Q1622565,LOCATION
Q1623,LOCATION
Q162312,TITLE
Q16232305,PERSON
Q162335,PERSON
Q1624,LOCATION
Q162408,SPORT_TEAM
Q162480,ORGANISATION
Q162483,CREATION
Q162513,ORGANISATION
Q16251327,CONCEPT
Q162520,PERSON
Q162567,ORGANISATION
Q162615,LOCATION
Q162635,ARTIFACT
Q162691,PERIOD
Q162695,ARTIFACT
Q1627,LOCATION
Q162719,CONCEPT
Q162744,ORGANISATION
Q162754,TITLE
Q1627986,INSTALLATION
Q1628,PERSON
Q162801,AWARD
Q1629,LOCATION
Q162939,ORGANISATION
Q163,LOCATION
Q1630,LOCATION
Q1631137,INSTITUTION
Q163132,LOCATION
Q163140,CONCEPT
Q163226,CREATION
Q163236,LEGAL
Q163241,BUSINESS
Q163244,LEGAL
Q163280,ORGANISATION
Q1633,LOCATION
Q16331106,ORGANISATION
Q163343,MEASURE
Q163354,MEASURE
Q163385,ORGANISATION
Q163388,ORGANISATION
Q1634,PERSON
Q16340,ARTIFACT
Q163408,ORGANISATION
Q16341,PERSON
Q163412,CREATION
Q163414,ORGANISATION
Q16344,SPORT_TEAM
Q163468,ARTIFACT
Q163496,ORGANISATION
Q1635,LOCATION
Q163547,SPORT_TEAM
Q163569,AWARD
Q1636,LOCATION
Q1636231,CREATION
Q163651,ORGANISATION
Q1636973,PERSON
Q1637,LOCATION
Q163708,PERIOD
Q163727,INSTITUTION
Q16374,INSTALLATION
Q1638,PERSON
Q163809,ORGANISATION
Q1638361,CONCEPT
Q163872,CREATION
Q1639,PERSON
Q16390140,ANIMAL
Q1639780,INSTITUTION
Q1639820,ORGANISATION
Q1640,LOCATION
Q1640079,LOCATION
Q164027,LOCATION
Q164039,MEDIA
Q1641,LOCATION
Q164100,CREATION
Q16412,ORGANISATION
Q164182,ORGANISATION
Q164199,MEDIA
Q1642,LOCATION
Q164234,LOCATION
Q164257,ORGANISATION
Q164259,CREATION
Q1643,LOCATION
Q1643206,ORGANISATION
Q164321,CONCEPT
Q1643725,INSTITUTION
Q164380,LOCATION
Q164385,ARTIFACT
Q1644,LOCATION
Q1645,LOCATION
Q164557,ORGANISATION
Q164587,ORGANISATION
Q164599,CREATION
Q1647,LOCATION
Q164706,MEDIA
Q164746,MEDIA
Q1648,LOCATION
Q1648551,LOCATION
Q1649,LOCATION
Q1650,LOCATION
Q165008,LOCATION
Q16502,CONCEPT
Q1650400,PERSON
Q165051,CREATION
Q165055,TITLE
Q1650600,LOCATION
Q165076,INSTALLATION
Q165081,MEDIA
Q1651,PERSON
Q165192,PERSON_TYPE
Q1652,PERSON
Q165271,LOCATION
Q1653,LOCATION
Q16533,TITLE
Q165372,ARTIFACT
Q1654,PERSON
Q165436,ARTIFACT
Q1655,PERSON
Q16554,LOCATION
Q165546,ORGANISATION
Q165548,AWARD
Q16555,LOCATION
Q16557,LOCATION
Q1656296,INSTALLATION
Q165642,CREATION
Q165684,BUSINESS
Q1657,PERSON
Q165702,CREATION
Q16574,PERSON
Q165747,CREATION
Q1657500,TITLE
Q165798,CREATION
Q1658,LOCATION
Q165858,BUSINESS
Q1659,PERSON
Q16597,PERSON
Q166,LOCATION
Q1660,PERSON
Q1660273,ARTIFACT
Q166032,MEDIA
Q166072,AWARD
Q166110,ORGANISATION
Q166113,PERSON
Q166180,MEDIA
Q1662,PERSON
Q166296,TITLE
Q1663,LOCATION
Q16630743,PERIOD
Q16630810,PERIOD
Q16632420,ARTIFACT
Q166350,CREATION
Q166350,CREATION
Q166362,CREATION
Q166364,ORGANISATION
Q16636655,MEDIA
Q166372,ORGANISATION
Q16638112,PERIOD
Q166382,TITLE
Q1664,LOCATION
Q166400,MEDIA
Q166419,MEDIA
Q166423,AWARD
Q16646890,PERIOD
Q1664917,INSTITUTION
Q1665,PERSON
Q166546,ORGANISATION
Q1665560,ORGANISATION
Q1666,PERSON
Q1666533,ORGANISATION
Q1666544,ORGANISATION
Q16667127,PERIOD
Q1666741,ORGANISATION
Q1666759,ORGANISATION
Q16667699,PERIOD
Q16667735,PERIOD
Q1666817,ORGANISATION
Q1666896,ORGANISATION
Q1667,LOCATION
Q1667005,BUSINESS
Q1667506,ORGANISATION
Q1667632,ORGANISATION
